"Código","year","Quarter","NOME","kz","kz_quintile","kz_dum","SETOR_NUM","CLASSE","SETOR_ECONOMATICA","SETOR_NAICS","SEGMENTO_LIST_BOVESPA","SETOR_ECON_BOVESPA","SEGMENTO_BOVESPA","SUBSETOR_BOVESPA","ID_CVM","PU","AT","K","LL","D_CP","D_LP","V","DEP","CAIXA","PL","DESP_FIN","EBIT","V_MERC","QTD_ACOES","DIV_PAGOS","INV_AT","FC_AT","D_AT","CV","TAM","INV_K","FC_K","D_K","ALAVANC","CAIXA_AT","CAIXA_K","DIVIDENDOS_AT","DIVIDENDOS_K","QTB","COB_JUROS","ROA","LN_PU","DIV_PL","ROE","ROK","INV_AT_L1"
"CBEE3",2008,36,"Ampla Energ",1.95094550604279,1,1,6,"ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",305,174.038621902466,8260411932,4440327561.6,518007932.46,1948764008.1,3465772511.5,4512690279.8,283556260.21,849439048.89,2845875412.4,543905935.89,1015200630,5648167477,987604562736.3,66795788.779,-0.118934508824437,0.0854958027441309,0.577520990163787,0.0883648028494435,22.834740293938,-0.0893057199708819,0.164397764627457,1.11050082882437,0.655480206577185,0.0906021926018848,0.174216715394472,0.00712451932585156,0.0136995620091481,1.33924362219083,1.8665003689265,0.062709697376385,5.15927723954065,1.90259084990435,0.182020593804966,0.106241455063069,0.0474928203170368
"CBEE3",2009,40,"Ampla Energ",0.111656983016064,0,0,6,"ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",305,131.44704469045,8098830805.3,4571628111.8,392285159.29,2244770602.8,3392354835.5,4845709396.7,301473000.62,720653962.19,2461705367.1,431232892.93,852981662.4,9553078305.2,987604562736.3,504553956.03,-0.0195609042297335,0.0839859035628055,0.682426673718576,0.0737961385009473,22.8149855431814,0.0295700144591783,0.156240311167498,1.26952918677665,0.696041882309898,0.0872418915814912,0.162297477425365,0.0610809678964567,0.113629895324252,1.87560452967597,1.97800695722546,0.0484372582562513,4.87860406853784,2.28992693993302,0.159355040831767,0.0883459956158384,-0.118934508824437
"CBEE3",2012,52,"Ampla Energ",2.07132152675156,1,1,6,"ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",305,117.530190149943,7730167693.9,63720285.791,729353649.84,1569423957.2,3126068082.5,5456358433.9,261110664.42,30767685.323,3034675654.2,481770832.84,1044277089,6552443715.4,987604562736.3,19451362.297,0.0605664333242419,0.135890092777495,0.644213869923767,0.052833800732459,22.7683963932173,-0.0161333925120535,15.2931637485923,72.5002684190534,0.607424343899459,0.00422127637805406,0.475065323440095,0.002668695266586,0.300336785948179,1.45507008392275,2.16758055452231,0.0943515947804787,4.76669523802776,1.54727970127596,0.240339902167328,11.2615110277548,0.0140145194713169
"CBEE3",2016,68,"Ampla Energ",2.56458331302774,1,1,6,"ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",305,308.932376861572,9036911707.8,79788587.471,-247367815.52,2395096120.3,4110678988.9,4981197769,304047909.89,280291535.96,2531136598.6,988677301.39,141748743.36,4702108325.2,98063000,0,-0.0248047345947923,0.00611648774045626,0.702054118643968,-0.188253763182774,22.9245833277399,-0.0925775741534492,0.644613350864628,73.9891056944461,0.719911328068492,0.0302469458194905,3.18770933997951,0,0,1.24023380960181,0.143372102465297,-0.0273730477311724,5.73312240783948,2.57029790995809,-0.0977299351037877,-2.81327330574821,0.133075274832942
"CBEE3",2017,72,"Ampla Energ",2.24758027388969,1,1,6,"ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",305,346.490038553874,10106925812,66744959.464,-111543447.48,2908816802.2,3561881660.6,5782360671.3,343801694.99,331363447.54,3636227350,996692160.14,371057953.86,4677300228.9,166634533.38,0,0.118404842140534,0.0257010641488875,0.716029842054888,0.160837400852855,23.0364867497528,-0.163477364626123,2.91092065759927,81.0980450700652,0.640224197015984,0.036667775259328,4.15301809498053,0,0,1.10300588913633,0.372289427668298,-0.0110363378098179,5.84785406945444,1.77950877103435,-0.0306755977400588,-1.39798749439626,-0.0248047345947923
"CBEE3",2018,76,"Ampla Energ",2.2249776397044,1,1,6,"ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",305,165.088276545207,10123836266,63871720.168,178794876.86,3387976339.1,3086217829.5,5701616249.8,355851357.09,278849260.9,3649642097.4,1360837766.7,648910574.86,4512829978.9,166634000,0,0.00167315505372782,0.0528989965786839,0.640570069378877,-0.0139639199437635,23.0381585066419,-0.0430480341747714,8.0102862934297,96.9989976859895,0.639500086577161,0.0275899186445913,4.17783250060107,0,0,1.08526292393714,0.476846388848829,0.0176607831421046,5.10648034019899,1.77392577020421,0.048989701479872,2.678777218472,0.118404842140534
"CBEE3",2019,80,"Ampla Energ",2.05527346497296,1,1,6,"ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",305,158.080664316813,10578112970,106997700.14,279531529.18,3613204618.6,3300346478.5,5910069162.8,445847273.64,303358844.85,3664561873.1,931608604.27,643930103.06,3302584868.8,166634000,40681808.252,0.0448719924013042,0.0716505861771115,0.682898351519033,0.0365603197176436,23.0820528892458,0.675196782841717,11.3568070644106,108.24119154636,0.653571304879842,0.0299648114488777,4.74950172082549,0.00401841823426424,0.636929898631128,0.96578056926348,0.691202399922635,0.0264254626484671,5.06310543639972,1.88659690749103,0.0762796587586426,4.3764521832942,0.00167315505372782
"ARZZ3",2013,56,"Arezzo Co",0.624602129394348,0,0,17,"ON","Textil","Indústria de calçados","Novo Mercado","Consumo cíclico","Tecidos vestuário e calçados","Comércio",2234,137.888738632202,982448509.42,95671574.108,154311466.9,200798223.76,63458156.854,1344075139.5,15311806.719,19242348.9,718192128.81,23185453.183,207260727.42,3680627184.4,88637000,27423068.971,0.0439727500112569,0.180245655347863,0.280805006809452,0.0568073283617811,20.7055584926193,0.0593821559984796,1.87825768510053,2.92614077735557,0.268977333752515,0.0204473697147432,0.21307270476333,0.0291403940795886,0.303658742959511,4.01535910247643,8.93925711885448,0.157068248789038,4.92644711817385,0.367946639921906,0.214860983168508,1.70870831826462,0.177909463726775
"ARZZ3",2014,60,"Arezzo Co",0.112230662022883,0,0,17,"ON","Textil","Indústria de calçados","Novo Mercado","Consumo cíclico","Tecidos vestuário e calçados","Comércio",2234,148.63472366333,1044811113,99386452.13,147901081.61,234542687.45,54323005.293,1381140733.1,17354293.58,14207434.147,755945420.27,19644588.107,194229043.87,3136190700.6,88682000,37300581.424,0.0634767145372499,0.168207670534877,0.294026292445123,0.0275770249078399,20.7671019529153,0.0388294857342518,1.72731949621159,3.01934713039121,0.276476474211665,0.0144612506515863,0.148502146844179,0.0379669581320051,0.389881548116819,3.27815846398161,9.88715277775612,0.141557722510557,5.0014917770144,0.382125064849029,0.19565047640235,1.54592503561236,0.0439727500112569
"ARZZ3",2015,64,"Arezzo Co",-0.110637087893014,0,0,17,"ON","Textil","Indústria de calçados","Novo Mercado","Consumo cíclico","Tecidos vestuário e calçados","Comércio",2234,249.816769917806,1012126707.5,87224796.811,141828446.47,226109126.37,53656649.089,1328120291.9,28692102.254,10456118.889,732360932.06,35041391.406,167459093.82,2208603253.6,88735000,39718317.855,-0.0312825974889875,0.163207058771014,0.267766845105331,-0.0383888766215694,20.7353196050137,-0.122367335369737,1.71573232638343,2.8149286896071,0.276413786318101,0.0100076643126211,0.10520668224803,0.038014830968782,0.399635131386393,2.45855485347816,4.77889396227932,0.140129141360495,5.52072772881606,0.382005324440326,0.19365921946582,1.42704003846002,0.0634767145372499
"ARZZ3",2016,68,"Arezzo Co",-1.78879235685914,0,0,17,"ON","Textil","Indústria de calçados","Novo Mercado","Consumo cíclico","Tecidos vestuário e calçados","Comércio",2234,308.932376861572,1011572807.8,81461257.434,129519295.7,225063319.11,39719220.946,1381748052.1,28786650.066,5597868.8101,746790267.78,33435557.451,168745636.57,2482498879.8,88836000,82633241.521,-0.000547263199257142,0.156409216941842,0.261610071242982,0.0403786919957983,20.7347721920113,-0.0660768449766473,1.81491905460118,3.03563378461901,0.261753319192549,0.00553079843523445,0.0641774932675343,0.0816431785750501,0.947359518647558,2.71585139366377,5.04689167564494,0.128037541837134,5.73312240783948,0.354560780288588,0.173434632570969,1.48489077000253,-0.0312825974889875
"ARZZ3",2019,80,"Arezzo Co",0.968000214299912,0,0,17,"ON","Textil","Indústria de calçados","Novo Mercado","Consumo cíclico","Tecidos vestuário e calçados","Comércio",2234,158.080664316813,1414633257,304379843.93,162297812.81,465114126.78,202717364.43,1680879786.4,80400674.239,13821524.736,746801765.77,42938016.012,223320525.19,5826437326.8,90949000,43568633.088,0.296521252340186,0.222434857100096,0.61207222228892,0.0545325212525382,21.0701361521159,2.5039081185536,2.79385516515094,7.68782897600351,0.472088075064562,0.0126675238768048,0.159108277696592,0.0399309562775278,0.501545980247084,4.59077911951705,5.20099776215995,0.114727836353984,5.06310543639972,0.894255372470127,0.217323820388481,1.86831235796032,-0.0405709279849046
"ARTR3",2009,40,"Arteris",1.90170630133533,1,1,18,"ON","Transporte Serviç","Atividades auxiliares ao transporte rodoviário","Tradicional","Bens industriais","Exploração de rodovias","Transporte",1977,131.44704469045,5913649229.1,4056035229.1,311098309.39,2156148581.3,2083916409.9,2098382610.1,452874836.72,780387703.66,1673584237.9,333162044.31,741852937.06,4133598910.9,68889000,44132764.286,0.25566826578383,0.162217405584497,0.90030958010019,0.572256975091697,22.500528944663,0.212238624866773,0.228330796890299,1.26724011601313,0.716996363317494,0.165702772777226,0.233236661743111,0.00937088241936223,0.0131900830411429,1.41598927797319,2.22670304054721,0.0526068248788145,4.87860406853784,2.53352349716223,0.18588745182039,0.0929788242635635,0.308728475176548
"ARTR3",2010,44,"Arteris",1.85879532762157,1,1,18,"ON","Transporte Serviç","Atividades auxiliares ao transporte rodoviário","Tradicional","Bens industriais","Exploração de rodovias","Transporte",1977,92.7765544255574,8034271226.1,80174794.108,506985512.17,2728312550.3,3495000474.1,3640191270.7,302375984.93,1946777442.3,1810958201.7,517718476.57,1087708706,6886445771.8,68889000,69708445.815,0.358597866536419,0.136863291301973,1.05236424808157,0.734760502293013,22.8069821320971,-0.980233210615927,0.199544987009294,1.53433406587568,0.774595834427776,0.329200696030508,0.479970545702576,0.0117877207650358,0.0171863511724152,1.63172967743631,2.10096559274128,0.0631028624628722,4.53019396159539,3.43647524197852,0.279954287014509,0.124995342380815,0.25566826578383
"ATMP3",2010,44,"Atmasa",-0.774749441758407,0,0,10,"ON","Outros","Serviços de apoio a empresas","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",1910,92.7765544255574,2297159322.5,676326728.38,180795710.42,840633899.33,755040132.99,3995902140.2,203476408.82,646215772.53,698152588.9,51125303.613,291676347.55,3162468858.5,59319000,148305205.88,0.150979956401456,0.192537584449217,0.799504331354714,0.047747714074437,21.5549391193712,0.0872543641667041,0.617751038277069,2.5651855569615,0.695638466115334,0.323783115262138,1.03884836927787,0.0743075666219365,0.238413588514979,2.07131601374593,5.70512695157537,0.0787040361759671,4.53019396159539,2.2855663041143,0.258963030853841,0.290644916026917,0.0921380423740047
"ATMP3",2011,48,"Atmasa",-0.221127354346463,0,0,10,"ON","Outros","Serviços de apoio a empresas","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",1910,133.884857654572,4142218594,813457327.5,32731490.252,1799847071.6,1562978726.8,4625277186.9,249036260.61,845796102.45,772563304.52,129876112.53,161745506.66,2126851287.9,64334285,148297745.72,0.803191686979735,0.122659211358206,1.46390621036256,0.157505120150039,22.1444973735152,0.202757917683466,0.416614838713999,4.97219118702428,0.813182439356313,0.368192181606942,1.25057323178093,0.0645570136417911,0.219269384895103,1.3252987406922,1.24538303086827,0.00790192248651762,4.89698015933123,4.35281585175645,0.0423673892618241,0.0483959732456552,0.150979956401456
"ATMP3",2016,68,"Atmasa",3.11581206506685,1,1,10,"ON","Outros","Serviços de apoio a empresas","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",1910,308.932376861572,2389304221.8,167856891.26,-82445902.485,678905514.88,1696090688,2277736020.1,193008271.94,361210848.32,14306903.751,290911875.11,-156753708.04,43160039.327,4117513,8060038.9959,-0.230975815748461,0.0355857304412221,0.764418988949152,-0.401204886814654,21.5942680399202,-0.620615089661818,0.249889619113051,5.3678923440057,0.994012101808559,0.11625973596733,0.816397493569678,0.00259421335186359,0.0182170487540207,1.01207549048956,-0.53883571435758,-0.0345062389848743,5.73312240783948,166.003507412566,-5.76266562772098,-0.186341657391792,-0.107468207043562
"BTOW3",2009,40,"B2W Digital",3.06637543652078,1,1,3,"ON","Comércio","Vendas por correio ou meio eletrônico","Novo Mercado","Consumo cíclico","Produtos diversos","Comércio",2099,131.44704469045,4101998108,163820849.27,84021145.076,1714667399.4,1951477526.3,6693726325,115586651.61,1076324475.2,435853182.32,805688111.9,635513923.5,9295770247.1,110194000,31787873.409,-0.095064253015258,0.0440351813536292,0.808782819870733,0.166566836524008,22.1347400353581,0.160778721607867,1.41435283782629,25.9770538307332,0.893746127900975,0.237446353537682,7.6264685107252,0.00701267582555156,0.225238040351735,3.15990276726866,0.788784039522825,0.0204829799682589,4.87860406853784,8.4114217227588,0.192773962619165,0.595345206693473,0.284322746150654
"BTOW3",2010,44,"B2W Digital",3.26144905895142,1,1,3,"ON","Comércio","Vendas por correio ou meio eletrônico","Novo Mercado","Consumo cíclico","Produtos diversos","Comércio",2099,92.7765544255574,5352341545.6,219873298.99,55967718.538,2333370788,2642467165,6787994260.7,92927375.463,25466836.645,376503592.61,815945248.43,684476849.3,5788917078.3,110286000,18843092.9,0.304813265311238,0.0362981869032593,1.21302785179149,0.0140830280658359,22.4007999741786,0.342156996315027,0.908889769919333,30.3736549723235,0.929656284188589,0.00620839795009481,0.155455406063895,0.00459363763802107,0.115022556554715,2.01122348781149,0.838875954749458,0.0104566792050125,4.53019396159539,13.2159109518889,0.148651220430648,0.341639777765755,-0.095064253015258
"BTOW3",2011,48,"B2W Digital",2.49416827042006,1,1,3,"ON","Comércio","Vendas por correio ou meio eletrônico","Novo Mercado","Consumo cíclico","Produtos diversos","Comércio",2099,133.884857654572,6399267632.9,333318283.4,-139512501.09,2190789675.5,2426633205.4,6621613334.6,113654310.86,23933728.794,1781844751.9,924813236.88,370205358.65,2204254952.2,156536355,9678632.8249,0.195601509802872,-0.00483119210717359,0.862692121113953,-0.0245110587472479,22.5794493884048,0.515956166260822,-0.117604958622902,21.0003802285697,0.721554894380882,0.00447163705643471,0.108852365903186,0.00180829880575475,0.044019136790867,1.06600914736372,0.400302832925429,-0.0218013230721491,4.89698015933123,2.59137215853199,-0.078296664701701,-0.634513157035703,0.304813265311238
"BTOW3",2012,52,"B2W Digital",2.89183671961926,1,1,3,"ON","Comércio","Vendas por correio ou meio eletrônico","Novo Mercado","Consumo cíclico","Produtos diversos","Comércio",2099,117.530190149943,7076208399.5,387334601.93,-252295610.97,2435324455.5,3208400060.9,7114188670,139445778.55,53613205.382,1432483883.1,925868879.78,236300494.68,3933908725.7,156536355,174438.42157,0.105784099905387,-0.0176348043078891,0.881932877347465,0.0743890213018237,22.6800040644072,0.162056272398288,-0.338564783392257,16.9319380228153,0.79756335565227,0.00837802205776847,0.160846878350388,2.72591226960371e-05,0.000523338893356367,1.35349790472208,0.255220258333068,-0.0356540673657699,4.76669523802776,3.93981711276679,-0.17612457211317,-0.756921007742115,0.195601509802872
"BTOW3",2013,56,"B2W Digital",3.08428497496292,1,1,3,"ON","Comércio","Vendas por correio ou meio eletrônico","Novo Mercado","Consumo cíclico","Produtos diversos","Comércio",2099,137.888738632202,9231017890.2,446144453.29,-222714904.63,3568066910.8,4504902427.3,8498262097.6,143769071.62,124924522.62,1158048552.1,1048847593.9,381008557.9,3388861285.9,158999202,0,0.304514701807292,-0.0111565161104608,1.14086087948886,0.194551127584869,22.9458351600091,0.151832165437748,-0.203818178434436,20.8423654841944,0.874548119625093,0.0176541610375448,0.322523528746282,0,0,1.24166486950137,0.363263986222508,-0.0241267980713636,4.92644711817385,6.97118382770784,-0.192319142600826,-0.574993567629286,0.105784099905387
"BTOW3",2014,60,"B2W Digital",2.21924868789527,1,1,3,"ON","Comércio","Vendas por correio ou meio eletrônico","Novo Mercado","Consumo cíclico","Produtos diversos","Comércio",2099,148.63472366333,10015073626,621985489.99,-214223866.02,4076001490.2,1899631407.6,10446464898,196388164.6,256246704.2,4039440729,1225272155,480934304.15,7516510885.5,255356162,0,0.084937083334264,-0.00193214893873568,0.647342792406887,0.229247201136594,23.0273571576098,0.3941347592765,-0.0399774137915967,13.3939419256116,0.596663900883305,0.0277593118384096,0.574358153083293,0,0,1.34718368402936,0.392512228558724,-0.0213901438990779,5.0014917770144,1.47932184148654,-0.0530330509572876,-0.480167050022141,0.304514701807292
"BTOW3",2015,64,"B2W Digital",2.57229805524734,1,1,3,"ON","Comércio","Vendas por correio ou meio eletrônico","Novo Mercado","Consumo cíclico","Produtos diversos","Comércio",2099,249.816769917806,11791165679,670799969.11,-495882208.75,3866388783.8,4717380796.8,10683421545,284382255.07,390443947.99,3207288242.2,1427172521.3,488470951.51,4644876209.6,257318364,0,0.177341886772466,-0.0211181626394566,0.857085020155597,0.0226829505783689,23.1906164167526,0.0784817007882046,-0.34004001232151,13.8005945777578,0.727989779169926,0.0389856293194264,0.627738032918223,0,0,1.1219116201344,0.34226482378252,-0.0420554016667888,5.52072772881606,2.67633244423085,-0.154611051861636,-0.797256876133835,0.084937083334264
