"Código","Quarter","NOME","CLASSE","SETOR_ECONOMATICA","SETOR_NAICS","SEGMENTO_LIST_BOVESPA","SETOR_ECON_BOVESPA","SEGMENTO_BOVESPA","SUBSETOR_BOVESPA","ID_CVM","PU","AT","K","LL","D_CP","D_LP","V","DEP","CAIXA","PL","DESP_FIN","EBIT","V_MERC","QTD_ACOES","DIV_PAGOS"
"BRGE3",68,"Alfa Consorc","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Financeiro","Bancos","Previdência e seguros","00470",312.548034667969,3621366153.9,2235802.1841,68217056.665,1430382603.9,471456525.6,34073402.263,931119.61284,2114254.8335,1164406892.6,186909717.25,9166231.3983,237978596.66,73646388,4131494.8091
"BRGE3",69,"Alfa Consorc","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Financeiro","Bancos","Previdência e seguros","00470",459.82953898112,3620247565.6,2064267.2176,10309186.842,1497506030.6,406943387.93,5869189.938,260656.5347,1393849.7745,1162119488.3,45987102.268,-8475755.285,300512267.47,73646388,2939012.8764
"BRGE3",70,"Alfa Consorc","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Financeiro","Bancos","Previdência e seguros","00470",396.332616170247,3552754814.4,1913174.3312,23087032.871,1416783838.4,399188893.67,13110093.227,523477.9996,1744559.3123,1173967190.7,79905885.976,-11908848.976,334144651.67,73646388,2936987.0925
"BRGE3",71,"Alfa Consorc","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Financeiro","Bancos","Previdência e seguros","00470",301.128428141276,3522331599.4,1867968.1089,33339670.1,1477570443.2,297120869.88,20197062.807,773481.22279,2111187.4169,1178628715.2,116540393.92,-19281155.864,317128860.18,73646388,2921918.4436
"BRGE3",72,"Alfa Consorc","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Financeiro","Bancos","Previdência e seguros","00470",228.669570922852,3402482968.6,2080804.0885,55445142.571,1400810094,271562806.15,27398156.489,1008447.9991,4256928.7183,1181491610,139453951.88,-6881493.1672,270894734.48,73646388,4329502.3122
"BRGE3",73,"Alfa Consorc","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Financeiro","Bancos","Previdência e seguros","00470",111.55797068278,3379631322.7,2103956.8764,15123534.602,1421347644.5,216639792.79,7471413.3248,368945.40317,1712422.9791,1188845350.7,25767017.88,4037962.226,318550440.22,73646388,2923596.5184
"BRGE3",74,"Alfa Consorc","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Financeiro","Bancos","Previdência e seguros","00470",161.417689005534,3336379795.8,2074457.3203,27579197.473,1382917706,212875214.98,13357816.017,730546.80185,2921131.5039,1182700375.6,42439279.529,5610008.2443,292211438.23,73646388,2874680.5512
"BRGE3",75,"Alfa Consorc","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Financeiro","Bancos","Previdência e seguros","00470",147.530364990234,3310009014.2,2051225.3609,42381858.697,1404532805.7,155866923.74,20161124.077,1089025.626,15299814.304,1187955061.7,63727389.855,8079123.7006,318922380.21,73646388,2857251.0649
"BRGE3",76,"Alfa Consorc","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Financeiro","Bancos","Previdência e seguros","00470",239.847081502279,3301472052,1808350.1321,55364539.524,1382702933.2,157071705.47,27146133.623,1431436.5076,2973545.7138,1195858183.7,94004972.572,16094524.992,274365126.18,73646388,4181548.66
"BRGE3",77,"Alfa Consorc","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Financeiro","Bancos","Previdência e seguros","00470",146.677968343099,3242714433.1,1996476.1614,13714073.498,1373136394.8,113886570.6,6748521.4296,343546.12978,2710311.5328,1191359348.9,23244907.146,5776512.1702,404135095.95,73646388,2940713.7277
"BRGE3",78,"Alfa Consorc","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Financeiro","Bancos","Previdência e seguros","00470",165.309499104818,3280184582.5,1869018.455,21954328.256,1390192268,136106417.71,14175943.254,685306.76683,4863533.2692,1189512794.6,45452894.711,3221248.2006,409842900.82,73646388,2943448.7362
"BRGE3",79,"Alfa Consorc","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Financeiro","Bancos","Previdência e seguros","00470",142.856068929036,3312627973,1947701.0679,37856911.499,1442869582.6,94954501.749,21417581.042,1030896.1719,5825785.7779,1203173998.6,62019813.869,6157872.8847,458554580.52,73646388,2935813.0113
"BRGE3",80,"Alfa Consorc","ON","Outros","Administração de empresas e empreendimentos","Tradicional","Financeiro","Bancos","Previdência e seguros","00470",177.479120890299,3325059661,2330280.2424,50219140.79,811199780.97,752042894.35,28790171.964,1365336.0183,5874748.6007,1192465860.2,86018171.111,13300014.424,952243980.93,73646388,4218127.5521
"ALSO3",45,"Alianscsonae","ON","Outros","Locadora de imóveis","Novo Mercado","Financeiro","Exploração de imóveis","Exploração de imóveis","02235",104.128897984823,4588552569.3,8037361.4176,101762657.94,112150553.11,900339012.13,80866494.263,655546.78229,672823612,2910918886.8,11019041.943,178175338.09,2884133992.2,76423831,0
"ALSO3",46,"Alianscsonae","ON","Outros","Locadora de imóveis","Novo Mercado","Financeiro","Exploração de imóveis","Exploração de imóveis","02235",119.138819376628,4819263585.5,8948670.9509,195272898.56,109365336.57,1054112689.3,165094797.22,1222460.9653,734785671.25,2964995648.9,18150818.06,357650046.33,2979305971.5,76423831,4714977.3978
"ALSO3",47,"Alianscsonae","ON","Outros","Locadora de imóveis","Novo Mercado","Financeiro","Exploração de imóveis","Exploração de imóveis","02235",173.214795430501,4991225412.2,9219613.5247,286030255.13,119629565.16,1123637223.5,250270917.34,1754075.9203,698558750.99,3026396873.3,27185795.665,527591114.03,2696834998.7,76423831,4665365.7282
"ALSO3",48,"Alianscsonae","ON","Outros","Locadora de imóveis","Novo Mercado","Financeiro","Exploração de imóveis","Exploração de imóveis","02235",139.056917826335,5118443113.8,9343807.829,361501473.36,196091666.98,1119748662.4,342937461.32,2295272.2849,611631391.31,3040645922.2,-36236200.489,704780018.09,2869750530.8,76423831,4598367.5836
"ALSO3",49,"Alianscsonae","ON","Outros","Locadora de imóveis","Novo Mercado","Financeiro","Exploração de imóveis","Exploração de imóveis","02235",134.191538492839,5753002337.1,7035906.9132,34075923.508,223645080.66,1708787155.9,87525321.807,678550.77655,1130329574.4,3037935199.3,17110608.42,63592109.451,3413850344.7,76423831,0
"ALSO3",50,"Alianscsonae","ON","Outros","Locadora de imóveis","Novo Mercado","Financeiro","Exploração de imóveis","Exploração de imóveis","02235",132.94278717041,5972755253.8,7261752.2042,195888403.43,237565876.17,1724692908,186391089.69,1270691.9524,971554858.18,3151537763,43257045.295,405021973.75,3424015171.7,76423831,37395959.551
"ALSO3",51,"Alianscsonae","ON","Outros","Locadora de imóveis","Novo Mercado","Financeiro","Exploração de imóveis","Exploração de imóveis","02235",108.598284403483,5995458565.1,8101160.107,237320417.05,273402468.52,1723006538,280740705.3,1908816.0609,861159501.16,3151686002.9,67180977.273,485535861.64,3721874300.5,76423831,36873622.106
"ALSO3",52,"Alianscsonae","ON","Outros","Locadora de imóveis","Novo Mercado","Financeiro","Exploração de imóveis","Exploração de imóveis","02235",94.3881505330404,6016175677.4,5166629.5202,274268938.92,408039555.6,1650391472.3,379700703.55,2646142.1577,1008159466,3092145722.7,97209506.15,615946501.44,3643499080.6,76423831,36153102.016
"ALPA4",27,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",86.3439661661784,2162255842.6,342427264.7,219554875.52,333680821.57,300015150.28,2072841121.3,43872257.626,571797432.9,1528559870.8,38552723.22,258719252.52,3296378237.5,17878000,80458215.319
"ALPA4",28,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",92.2056528727214,2155634636.2,409737068.63,257863573.88,340197117.02,272638726.14,2766541868.8,76415336.043,522254282.56,1542798793,48852701.908,307689745.5,4677279201.5,17770010,103529929.72
"ALPA4",29,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",109.279731750488,2364592841,343795816.88,118087543.58,377438859.9,336181028.76,505162549.78,12811991.631,603358319.86,1650972952.4,6271238.6038,120257738.08,5300957695.9,17739000,28536348.079
"ALPA4",30,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",95.760139465332,2370762708.2,389694466.81,150705695.27,359925613,329665965.14,1127952464.8,26840050.285,556486635.39,1681171130.1,14207091.212,165435502.1,6189254326.3,17739000,52291512.523
"ALPA4",31,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",121.631004333496,2433733777.9,381438402.12,188077326.74,396753758.87,321169655.45,1739966903,41939754.843,605258152.78,1715810363.5,27409446.078,207837992.97,6228744713.2,17739000,54921719.6
"ALPA4",32,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",127.651257832845,2609027144.7,435956304.02,234372720.01,496151605.11,396347308.49,2514178846.7,60710007.472,234887426.39,1716528231.1,24779992.773,258714042.57,5144503118.1,17739000,97148879.615
"ALPA4",33,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",183.701192220052,2564673881.1,433293568.82,43336078.631,454582309.42,395409789.2,646426798.79,22118396.526,143520872.69,1680272187,9904017.6159,63124908.865,4032192751.4,17418000,26391508.644
"ALPA4",34,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",94.2442448933919,2491506117.4,446423821.79,51263808.533,427081153.35,372909266.88,1246346524.8,47270374.214,165854494.04,1631059277.5,19288118.471,80043622.519,4011450202,17418000,41081773.69
"ALPA4",35,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",143.135813395182,2744783962.7,457165915.06,67425965.921,541041732.29,490015369.23,1977119892.7,70974994.82,288426061.23,1600589700.8,39242172.714,129495820.05,2319643866.3,17418000,45454369.077
"ALPA4",36,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",275.073237101237,3310353195.3,614494011.21,318811638.64,820928785.94,610024267.66,3053692714.9,101817370.9,325924937.28,1787882694.7,42806815.028,340983628.5,1357186232.2,17418000,97251899.725
"ALPA4",37,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",190.301231384277,3249735492,591584250.94,37282131.534,856821649.31,546433629.35,829093723.17,27118740.98,354434834.42,1763758324.6,31592160.333,56876071.993,1593057479.2,17418000,3682387.882
"ALPA4",38,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",143.819834391276,3088670615,546834731.15,34534682.104,819204802.56,479651752.83,1633567103.6,54852368.369,480497126.52,1719789835.9,62035352.506,68561422.052,2340910084.4,17418000,27484516.764
"ALPA4",39,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",121.829462687174,3071826967.7,521933396.96,129731120.63,773080546.87,449289605.54,2566138498.2,83471959.49,451629674.15,1783972349.6,85078973.069,206801779.64,2315330431.6,17418000,36183667.568
"ALPA4",40,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",69.8376502990723,3086591566.1,517281812.07,237817837.06,688973742.59,468348747.12,3538878719,106824338.07,541117422.68,1860130628.2,104812447.35,321207177.86,3636854494.9,17418000,52035612.228
"ALPA4",41,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",155.513127644857,3228012520.3,544089777.09,121440258.64,713430395.18,480807077.1,863835310.57,24353067.017,701661936.36,1968132085.5,19433692.147,136082531.54,4434195618,348363000,2956812.3117
"ALPA4",42,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",72.8249766031901,3267093037.2,456393646.55,264701124.73,760684039.74,451516248.68,1826483641.4,47705710.472,733123061.02,2002295944.7,35131302.828,285205369.85,4668609371.9,348363000,54803531.316
"ALPA4",43,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",79.8063354492188,3486390930.8,518001267.49,408253272.95,810484859.95,464932072.56,2760589542.9,69071378.192,770298836.4,2147837430.2,52868188.161,432539320.08,5965240420.6,348363000,79799688.832
"ALPA4",44,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",62.9617780049642,3743628319.6,502438041.31,510471517.69,1037759845.9,459506183.73,3731219006.5,84602287.726,803994181.73,2183710839,72117988.823,540272532.31,6165390439.5,348363000,106373158.67
"ALPA4",45,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",104.128897984823,3785496374.3,482253071.73,141928318.37,1024339834,486591392.49,954367128.33,20575710.296,602855786.33,2213966923.8,19463070.1,143769705.36,6317182586.2,348363000,3559147.2944
"ALPA4",46,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",119.138819376628,3704781859.3,471650146.33,258470280.19,1028112131.7,459902007.68,1923266392.9,41841213.171,456253876.14,2191643098.9,47422501.49,275135535.45,6878832611.3,348363000,73068513.29
"ALPA4",47,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",173.214795430501,3914472018.8,503819813.67,394621047.48,1160944275.4,446028964.84,2994399671.2,62521297.914,429116815.65,2287654703.4,77917481.037,415587413.78,6021036813.1,348363000,133128806.45
"ALPA4",48,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",139.056917826335,3821626789.7,535062860.24,480990188.01,1042493270.7,448095979.07,4028382789.3,84543311.46,798678089.59,2311994759.4,97931617.487,487866617.25,6733410382.2,348363000,159838255.86
"ALPA4",49,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",134.191538492839,3890360361.7,563376442.7,120817588.72,1013097948.8,493365150.16,1003047978.1,22223697.187,784138841.81,2365802060.1,23565342.003,127873589.39,8589191886,348363000,4538098.132
"ALPA4",50,"Alpargatas","PN","Textil","Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados","01045",132.94278717041,3996185511.9,603908965.53,213468602.44,1147754417.3,436133283.57,2104414196.9,44365651.39,713073790.04,2401881501,59626187.714,205225160.42,7729634131.4,383198000,36397449.509
