"Código","year","Quarter","NOME","CLASSE","SETOR_ECONOMATICA","SETOR_NAICS","SEGMENTO_LIST_BOVESPA","SETOR_ECON_BOVESPA","SEGMENTO_BOVESPA","SUBSETOR_BOVESPA","ID_CVM","PU","AT","K","LL","D_CP","D_LP","V","DEP","CAIXA","PL","DESP_FIN","EBIT","V_MERC","QTD_ACOES","DIV_PAGOS"
"LEVE3",2013,56,"Metal Leve","ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Consumo cíclico","Automóveis e motocicletas","Automóveis e motocicletas","00857",137.888738632202,3388606115.4,1042796848.1,281226384.82,562406708.59,908023637.4,3341173013.5,160376170.65,308320047.55,1920142436.3,210013223.57,434595694.05,4907110090.9,128308500,233479230.37
"LEVE3",2014,60,"Metal Leve","ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Consumo cíclico","Automóveis e motocicletas","Automóveis e motocicletas","00857",148.63472366333,3339460610,1006887456,272977922.24,786410535.04,788395194.61,3060258491,140954117.23,376838712.64,1739847291.5,178193046.97,365627288.06,3527717520.7,128308500,333881917.01
"LEVE3",2015,64,"Metal Leve","ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Consumo cíclico","Automóveis e motocicletas","Automóveis e motocicletas","00857",249.816769917806,2936935581.3,865023977.56,238261312.61,693851551.1,713231283.58,2883780285.4,127282091.08,180265528.26,1529302798.8,327478484.83,314041506.84,3763865453.6,128308500,256459368.54
"LEVE3",2016,68,"Metal Leve","ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Consumo cíclico","Automóveis e motocicletas","Automóveis e motocicletas","00857",308.932376861572,2625995942.5,793104268.84,27494233.742,545254724.37,725077896.55,2493401164.3,112487055.02,285949620.89,1372520489.4,234077895.1,18072641.396,2970309991.8,128308500,96429423.378
"LEVE3",2017,72,"Metal Leve","ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Consumo cíclico","Automóveis e motocicletas","Automóveis e motocicletas","00857",346.490038553874,2411332398.1,693512180.36,257045920.99,461182442.44,487607896.14,2452817414.1,106116675.76,183134589.92,1467771691.1,148174698.22,333056470.34,3317505675.5,128308500,81331168.654
"LEVE3",2018,76,"Metal Leve","ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Consumo cíclico","Automóveis e motocicletas","Automóveis e motocicletas","00857",165.088276545207,2418230831.3,673971676.6,304533679.64,586216579.26,419432822.44,2705899453.4,93879682.724,101893012.55,1416151146.2,200305055.51,393509308.92,3365190835,128308500,240024025.33
"LEVE3",2019,80,"Metal Leve","ON","Veiculos e peças","Indústria de autopeças","Novo Mercado","Consumo cíclico","Automóveis e motocicletas","Automóveis e motocicletas","00857",158.080664316813,2329930900.5,664718445.01,259285718.1,587677057.93,444029494.89,2528712413.6,95487437.045,168946318.55,1304830812.3,157404024.1,345779354.47,3698904278.1,128308500,276406471.22
"FRIO3",2007,32,"Metalfrio","ON","Máquinas Indust","Indústria de equipamentos de refrigeração","Novo Mercado","Bens industriais","Máq. e equip. industriais","Máquinas e equipamentos","02061",113.58053334554,1215122331.7,135976067.35,2918619.1331,283922957.33,241752127.77,1123342775.5,18484587.843,415910050.23,689447246.62,38710209.01,-37747084.192,2068351117.6,40819000,49698410.369
"FRIO3",2008,36,"Metalfrio","ON","Máquinas Indust","Indústria de equipamentos de refrigeração","Novo Mercado","Bens industriais","Máq. e equip. industriais","Máquinas e equipamentos","02061",174.038621902466,1576784880.3,292374246.88,-161884612.44,500355390.88,537124002.09,1334391497.3,55857067.113,362809526.19,513002482.41,111450883.26,-97739742.411,541039261.81,40819000,4804790.2302
"FRIO3",2009,40,"Metalfrio","ON","Máquinas Indust","Indústria de equipamentos de refrigeração","Novo Mercado","Bens industriais","Máq. e equip. industriais","Máquinas e equipamentos","02061",131.44704469045,1270237209.3,245505377.4,61454437.477,431762337.85,345063966.26,1135214634.4,33056776.417,318385236.4,479558861.03,89522077.866,82182206.363,718219274.4,40819000,19090019.246
"FRIO3",2010,44,"Metalfrio","ON","Máquinas Indust","Indústria de equipamentos de refrigeração","Novo Mercado","Bens industriais","Máq. e equip. industriais","Máquinas e equipamentos","02061",92.7765544255574,1481070767.9,236155210.98,111422201.08,523554036.46,431774776.58,1305539059.1,34500123.399,269398906,502556352.2,130253629.52,121566943.7,965569887.4,41419000,40422333.53
"FRIO3",2011,48,"Metalfrio","ON","Máquinas Indust","Indústria de equipamentos de refrigeração","Novo Mercado","Bens industriais","Máq. e equip. industriais","Máquinas e equipamentos","02061",133.884857654572,1488096837.5,242657375.05,11340240.982,503698832.82,582030671.23,1181652171.6,33144545.387,382426471,388761547.67,256715331.07,44029486.959,355433943.76,41304000,44118669.317
"FRIO3",2012,52,"Metalfrio","ON","Máquinas Indust","Indústria de equipamentos de refrigeração","Novo Mercado","Bens industriais","Máq. e equip. industriais","Máquinas e equipamentos","02061",117.530190149943,1448756918.2,292715062.85,19157182.247,510683262.06,524865992.71,1037448859.6,31916317.981,260501608.24,388942983.31,182969643.02,1924735.8041,234467945.15,41304000,0
"FRIO3",2013,56,"Metalfrio","ON","Máquinas Indust","Indústria de equipamentos de refrigeração","Novo Mercado","Bens industriais","Máq. e equip. industriais","Máquinas e equipamentos","02061",137.888738632202,1689333350.5,276479306,-32623779.257,923366151.48,391262024.83,1134935679.9,32795461.32,339418229.29,346708435.9,166911255.34,64206.299826,166874574,40804000,0
"FRIO3",2014,60,"Metalfrio","ON","Máquinas Indust","Indústria de equipamentos de refrigeração","Novo Mercado","Bens industriais","Máq. e equip. industriais","Máquinas e equipamentos","02061",148.63472366333,1491044700.4,241711335.56,-91184154.491,834288971.59,419841419.1,1156211773.4,34144539.825,314203223.72,204312373.78,224586596.12,23308272.307,69581403.916,40804000,0
"FRIO3",2016,68,"Metalfrio","ON","Máquinas Indust","Indústria de equipamentos de refrigeração","Novo Mercado","Bens industriais","Máq. e equip. industriais","Máquinas e equipamentos","02061",308.932376861572,1225031142.8,199665498.39,16596231.375,575807713.92,513387016.23,1130349101.9,32689546.647,198594989.62,92843218.977,117769346.76,63666279.252,118150403.28,61601000,0
"FRIO3",2017,72,"Metalfrio","ON","Máquinas Indust","Indústria de equipamentos de refrigeração","Novo Mercado","Bens industriais","Máq. e equip. industriais","Máquinas e equipamentos","02061",346.490038553874,1385290176.8,209141933.06,-25910939.407,911282788.78,367983866.4,1067750374,30662885.027,318866707.95,62256228.52,138552739.49,79276361.077,186832234.03,4106754,0
"FRIO3",2018,76,"Metalfrio","ON","Máquinas Indust","Indústria de equipamentos de refrigeração","Novo Mercado","Bens industriais","Máq. e equip. industriais","Máquinas e equipamentos","02061",165.088276545207,1450041005.8,200854242.68,-19284195.693,936557271.22,422181890.51,1249657644.2,33971298.065,185837210.37,39421406.431,258276667.94,89006951.739,252979502.98,4106754,0
"FRIO3",2019,80,"Metalfrio","ON","Máquinas Indust","Indústria de equipamentos de refrigeração","Novo Mercado","Bens industriais","Máq. e equip. industriais","Máquinas e equipamentos","02061",158.080664316813,1628938960.9,248853509.9,21812343.97,1090064657.8,411455620.47,1482226398.7,45336362.86,240345184.28,56810590.703,146824671.92,129154381.06,253641076.54,4106754,0
"MTSA4",2005,24,"Metisa","PN","Siderur & Metalur","Outras indústrias de produtos de metal","Tradicional","Bens industriais","Máq. e equip. construção e agrícolas","Máquinas e equipamentos","00875",120.291110356649,163929661.18,42365615.135,19234564.817,44203579.994,903228.44504,323920826.24,5799566.8297,12708214.168,118822852.74,3020563.9627,31426048.294,241540090.45,1e+09,0
"MTSA4",2006,28,"Metisa","PN","Siderur & Metalur","Outras indústrias de produtos de metal","Tradicional","Bens industriais","Máq. e equip. construção e agrícolas","Máquinas e equipamentos","00875",96.7511024475098,189453906.14,41576117.62,24200294.179,45237830.06,13431030.894,319275664.34,6087240.5371,23357163.506,130785045.18,3999779.3292,38602758.241,252124582.97,1e+09,0
"MTSA4",2007,32,"Metisa","PN","Siderur & Metalur","Outras indústrias de produtos de metal","Tradicional","Bens industriais","Máq. e equip. construção e agrícolas","Máquinas e equipamentos","00875",113.58053334554,226798347.71,47606440.877,34029110.454,68257084.736,9588355.9764,368609703.67,5763151.7418,57403408.909,148952906.99,4696695.7192,53420283.398,485266734.96,1e+07,0
"MTSA4",2008,36,"Metisa","PN","Siderur & Metalur","Outras indústrias de produtos de metal","Tradicional","Bens industriais","Máq. e equip. construção e agrícolas","Máquinas e equipamentos","00875",174.038621902466,296262198.45,66407712.683,52730194.313,121294869.37,5905024.6018,448166644.88,5842790.6023,62998795.015,169062304.48,18275146.664,102775609.91,350524024.58,9764483,742200.18097
"MTSA4",2009,40,"Metisa","PN","Siderur & Metalur","Outras indústrias de produtos de metal","Tradicional","Bens industriais","Máq. e equip. construção e agrícolas","Máquinas e equipamentos","00875",131.44704469045,303019472.19,68477358.539,44746066.231,48179237.74,60260839.186,331250894.6,7356363.7122,94269342.273,194579395.26,11919130.68,58830316.054,463554786.9,9764483,12311119.35
"MTSA4",2010,44,"Metisa","PN","Siderur & Metalur","Outras indústrias de produtos de metal","Tradicional","Bens industriais","Máq. e equip. construção e agrícolas","Máquinas e equipamentos","00875",92.7765544255574,430781998.21,138473358.91,33080917.564,47217553.087,122511216.28,331862335.9,11811988.08,140844959.12,261053228.84,13674163.235,41794478.29,427928677.53,9764483,12534224.435
"MTSA4",2011,48,"Metisa","PN","Siderur & Metalur","Outras indústrias de produtos de metal","Tradicional","Bens industriais","Máq. e equip. construção e agrícolas","Máquinas e equipamentos","00875",133.884857654572,448364525.93,126226620.21,27778050.148,123476162.73,65065388.338,328497734.4,12283826.323,149172479.15,259822974.85,21458441.136,29632800.695,414411626.45,9761083,22078213.156
"MTSA4",2012,52,"Metisa","PN","Siderur & Metalur","Outras indústrias de produtos de metal","Tradicional","Bens industriais","Máq. e equip. construção e agrícolas","Máquinas e equipamentos","00875",117.530190149943,387007652.59,118928596.01,32948486.382,101693800.56,21494608.312,332068197.8,9460885.1028,109815776.17,263819243.71,19000193.581,36578174.449,302983311.06,9759763,14485623.75
"MTSA4",2013,56,"Metisa","PN","Siderur & Metalur","Outras indústrias de produtos de metal","Tradicional","Bens industriais","Máq. e equip. construção e agrícolas","Máquinas e equipamentos","00875",137.888738632202,486732030.23,112712576.52,31549117.939,50298299.646,180950724.9,345523758.49,9002846.8459,217998327.99,255483005.69,18360514.454,35695383.517,241785117.48,9491763,12992552.34
"MTSA4",2014,60,"Metisa","PN","Siderur & Metalur","Outras indústrias de produtos de metal","Tradicional","Bens industriais","Máq. e equip. construção e agrícolas","Máquinas e equipamentos","00875",148.63472366333,534485599.55,109155160.37,26138526.724,60123618.238,222139154.07,310438530.45,8997663.4087,265559321.15,252222827.24,25198452.643,24916406.676,166341810.7,9222563,12041020.155
"MTSA4",2015,64,"Metisa","PN","Siderur & Metalur","Outras indústrias de produtos de metal","Tradicional","Bens industriais","Máq. e equip. construção e agrícolas","Máquinas e equipamentos","00875",249.816769917806,492852918.69,101281560,19659581.225,182002121.07,70619899.25,263074869.15,9417242.6758,243577744.16,240230898.37,37232211.435,12863244.989,146075699.94,9011763,5624926.1665
"MTSA4",2016,68,"Metisa","PN","Siderur & Metalur","Outras indústrias de produtos de metal","Tradicional","Bens industriais","Máq. e equip. construção e agrícolas","Máquinas e equipamentos","00875",308.932376861572,353435271.39,97184264.764,14982986.914,108489377.15,9105978.4809,243115078.9,8791387.1746,114724542.14,235839915.75,23527087.677,2993601.9656,101697264.99,9011763,5292152.6907
"MTSA4",2017,72,"Metisa","PN","Siderur & Metalur","Outras indústrias de produtos de metal","Tradicional","Bens industriais","Máq. e equip. construção e agrícolas","Máquinas e equipamentos","00875",346.490038553874,294684440.13,92353543.197,14236257.154,46198915.752,10274168.952,260156462.05,8897870.3185,60113909.103,238211355.43,11317547.596,8196285.1382,157647147.17,9011763,5140640.0405
"MTSA4",2018,76,"Metisa","PN","Siderur & Metalur","Outras indústrias de produtos de metal","Tradicional","Bens industriais","Máq. e equip. construção e agrícolas","Máquinas e equipamentos","00875",165.088276545207,292329620.54,88177238.518,17055567.032,41223487.894,10298881.844,282664694.88,8721397.0495,51886052.755,240807250.8,18862493.036,17050403.002,139347587.67,9011763,5847286.5791
"MTSA4",2019,80,"Metisa","PN","Siderur & Metalur","Outras indústrias de produtos de metal","Tradicional","Bens industriais","Máq. e equip. construção e agrícolas","Máquinas e equipamentos","00875",158.080664316813,309132421.45,84744671.958,18018413.506,57724590.076,9659041.634,289079736.36,10816133.88,77007897.314,241748789.74,13546962.069,17270895.039,211423396.39,8991763,6862322.969
"MILS3",2010,44,"Mills","ON","Outros","Serviços de engenharia e arquitetura","Novo Mercado","Bens industriais","Serviços diversos","Construção e engenharia","02201",92.7765544255574,1539862950.7,918449140.95,172105691.9,267932517.45,180217486.75,916299548.64,78405129.742,10318043.087,1091712946.5,40502318.361,245725062.63,4277499732.6,124611000,25873426.199
"MILS3",2011,48,"Mills","ON","Outros","Serviços de engenharia e arquitetura","Novo Mercado","Bens industriais","Serviços diversos","Construção e engenharia","02201",133.884857654572,2016151841.9,1365719866.1,144220390.87,278087805.11,586297343.02,1060162329.9,119203956.94,55041161.356,1151766693.8,72840082.632,253415583.8,3478050501.1,125591000,38379706.304
"MILS3",2012,52,"Mills","ON","Outros","Serviços de engenharia e arquitetura","Novo Mercado","Bens industriais","Serviços diversos","Construção e engenharia","02201",117.530190149943,2459967578.3,1483239550.6,223984846.46,317133485.29,872499592.53,1299823463.5,160570567.06,65340493.504,1270334500.5,75760971.755,369401445.22,6348796485.8,126314250,32362762.076
"MILS3",2013,56,"Mills","ON","Outros","Serviços de engenharia e arquitetura","Novo Mercado","Bens industriais","Serviços diversos","Construção e engenharia","02201",137.888738632202,2514158185.4,1709110286.6,240902036.95,355902498.88,739417894.05,1161662250.1,191066781.97,36008567.889,1418837792.5,83708265.504,391107092.23,5867531607.5,127385996,58359339.174
"MILS3",2014,60,"Mills","ON","Outros","Serviços de engenharia e arquitetura","Novo Mercado","Bens industriais","Serviços diversos","Construção e engenharia","02201",148.63472366333,2482756659.7,1574279722.7,84302777.007,290174807.26,802930563.25,1041737710.9,220711722.11,254029867,1389651289.2,121667633.59,207173274.33,1604194148.6,128057925,61313257.031
"MILS3",2015,64,"Mills","ON","Outros","Serviços de engenharia e arquitetura","Novo Mercado","Bens industriais","Serviços diversos","Construção e engenharia","02201",249.816769917806,1941359456.9,1190052587.3,-115916899.06,259452079.97,541440165.89,682819409.34,201063983.75,274986919.04,1140467211,118583671.62,-77725160.345,396544658.6,125778673,25849915.324
"MILS3",2016,68,"Mills","ON","Outros","Serviços de engenharia e arquitetura","Novo Mercado","Bens industriais","Serviços diversos","Construção e engenharia","02201",308.932376861572,1684654085.9,915722128.27,-110851183.8,216058779.15,355769095.38,442272895.19,177330893.93,368747899.18,1112826211.4,91227419.792,-131719414.26,755639004.12,173308000,0
"MILS3",2017,72,"Mills","ON","Outros","Serviços de engenharia e arquitetura","Novo Mercado","Bens industriais","Serviços diversos","Construção e engenharia","02201",346.490038553874,1325362802.4,692903428.72,-149892634.34,179201534.41,229155997.16,315494743.8,157842150.85,73468307.187,917005270.82,49181066.546,-204679198.63,773427579.01,173308000,0
"MILS3",2018,76,"Mills","ON","Outros","Serviços de engenharia e arquitetura","Novo Mercado","Bens industriais","Serviços diversos","Construção e engenharia","02201",165.088276545207,1059375776.4,488049895.59,-99155429.386,173693491.9,102298116.39,317598278.48,132268491.99,63307915.855,783384168.17,28480470.499,-131985545.75,774456473.03,173308000,0
